"En1","En2","En3","En4","En5","En6","En7","En8","fault_type"
12.484,9.4465,0.54396,4.0439,0.0019075,0.051733,0.082715,0.17781,"Normal"
10.769,9.047,0.59859,3.9307,0.0028747,0.035022,0.068562,0.1657,"Normal"
11.382,10.077,0.62731,3.944,0.0029964,0.06129,0.08005,0.17441,"Normal"
12.931,9.031,0.57788,3.884,0.0021878,0.034708,0.060418,0.16454,"Normal"
14.48,9.7418,0.58539,4.0262,0.0028246,0.039157,0.072237,0.16953,"Normal"
14.131,8.0557,0.48782,3.7092,0.0026233,0.046825,0.082487,0.15971,"Normal"
11.325,9.1613,0.53773,4.1243,0.0019971,0.044944,0.075521,0.16993,"Normal"
9.7908,10.577,0.58338,3.9669,0.0029354,0.065411,0.078135,0.16694,"Normal"
9.5426,9.0277,0.62419,4.1208,0.0032316,0.046464,0.065273,0.1722,"Normal"
11.413,11.01,0.62008,4.0736,0.0017637,0.039438,0.05681,0.16737,"Normal"
13.413,7.5236,0.65512,4.0553,0.0028167,0.053843,0.075341,0.17747,"Normal"
14.308,8.4595,0.6505,3.9352,0.0015427,0.033313,0.063776,0.17305,"Normal"
13.496,8.2175,0.63828,3.9939,0.0024403,0.055832,0.072271,0.16848,"Normal"
11.899,9.6864,0.5331,3.7576,0.0026142,0.047941,0.076613,0.15782,"Normal"
10.597,9.1368,0.55394,4.0715,0.0021345,0.048466,0.063509,0.16059,"Normal"
12.346,10.045,0.61123,4.0526,0.0047356,0.044876,0.060414,0.18105,"Normal"
9.6532,7.3774,0.68776,4.1272,0.0035147,0.050929,0.075781,0.17592,"Normal"
11.396,9.2509,0.65044,3.8773,0.0026514,0.049924,0.055526,0.16514,"Normal"
11.878,7.0898,0.62274,3.8926,0.0029272,0.075576,0.066269,0.18218,"Normal"
10.857,9.0018,0.61537,4.0893,0.0022413,0.044787,0.070917,0.16692,"Normal"
12.355,8.3171,0.60367,3.8282,0.0024445,0.063404,0.065802,0.16182,"Normal"
11.209,10.007,0.52177,4.12,0.0039996,0.057494,0.093561,0.16827,"Normal"
11.328,7.9466,0.61383,4.0051,0.0028458,0.031575,0.072748,0.17041,"Normal"
12.847,10.723,0.5274,4.0202,0.0023181,0.040115,0.062776,0.16177,"Normal"
13.355,8.0263,0.61893,3.9276,0.0020047,0.055263,0.075476,0.17872,"Normal"
12.685,8.5561,0.61542,4.0933,0.0028816,0.055089,0.07255,0.17644,"Normal"
14.881,6.8432,0.62601,4.0201,0.0023972,0.049925,0.076294,0.17527,"Normal"
14.721,10.628,0.55666,4.1699,0.0029733,0.045084,0.076814,0.1653,"Normal"
9.774,7.959,0.61227,3.9623,0.0027402,0.039291,0.06271,0.17058,"Normal"
13.242,11.886,0.51469,3.894,0.0024591,0.046622,0.077054,0.16711,"Normal"
9.5964,7.6683,0.50406,3.9532,0.0024502,0.040559,0.067717,0.16125,"Normal"
13.648,7.5931,0.55934,3.9434,0.0032434,0.042061,0.062474,0.16474,"Normal"
9.8461,7.7107,0.65466,3.874,0.0019558,0.048008,0.068104,0.17188,"Normal"
12.26,9.8577,0.59152,4.0048,0.0024568,0.062841,0.075245,0.16585,"Normal"
14.184,9.3589,0.53624,4.1449,0.0028091,0.036143,0.084119,0.17176,"Normal"
10.376,10.324,0.56138,4.0818,0.002861,0.044797,0.079624,0.1679,"Normal"
13.786,8.2588,0.56207,3.8404,0.003018,0.039354,0.070138,0.16413,"Normal"
11.933,9.2588,0.60018,3.8402,0.0028048,0.040646,0.072077,0.16409,"Normal"
13.659,7.7466,0.65839,4.0232,0.0018591,0.032136,0.06381,0.17562,"Normal"
11.982,7.9695,0.69644,4.3071,0.0029305,0.054136,0.081685,0.18983,"Normal"
12.128,9.2872,0.67669,4.0137,0.0021754,0.045043,0.071299,0.1689,"Normal"
13.165,11.658,0.63644,4.3726,0.0028902,0.039765,0.064622,0.17015,"Normal"
12.531,8.5606,0.5906,3.9187,0.0026578,0.042174,0.057668,0.16906,"Normal"
8.6619,8.4902,0.60848,4.0478,0.0018762,0.043155,0.066344,0.17376,"Normal"
9.2106,8.6215,0.60951,4.012,0.0017192,0.040801,0.0592,0.16313,"Normal"
15.094,8.6059,0.65281,3.9826,0.0026515,0.055726,0.076253,0.1754,"Normal"
14.024,10.555,0.63781,4.2239,0.002483,0.04209,0.057058,0.18655,"Normal"
10.881,8.7242,0.60664,4.1057,0.0028177,0.036005,0.055507,0.17993,"Normal"
12.214,9.9942,0.60546,3.6092,0.002829,0.04698,0.068413,0.16035,"Normal"
13.225,6.9839,0.58278,4.1277,0.0019534,0.032555,0.068201,0.17889,"Normal"
13.368,9.6345,0.58678,4.3198,0.0027032,0.044448,0.07201,0.17636,"Normal"
8.9113,7.7766,0.56817,3.9363,0.0026286,0.040414,0.085132,0.17513,"Normal"
12.812,8.8209,0.56768,3.9706,0.0031629,0.042172,0.068965,0.16453,"Normal"
12.703,10.238,0.55984,3.9067,0.0025496,0.040124,0.054833,0.16481,"Normal"
15.804,8.674,0.61778,4.2015,0.0024138,0.046232,0.06874,0.1814,"Normal"
11.38,9.6094,0.54461,4.0384,0.0034077,0.039688,0.06228,0.1738,"Normal"
10.974,8.9208,0.50473,3.8675,0.0028402,0.048619,0.081454,0.15865,"Normal"
12.387,8.0552,0.61459,4.0799,0.0033273,0.03585,0.078607,0.16527,"Normal"
11.853,9.1278,0.54843,4.0135,0.0026126,0.040612,0.072744,0.16525,"Normal"
10.005,7.8601,0.55828,3.8821,0.0031239,0.058373,0.077114,0.16217,"Normal"
13.316,12.031,0.62168,4.0536,0.002538,0.038687,0.069444,0.1581,"Normal"
16.78,8.8286,0.6329,3.9303,0.0027609,0.046765,0.063838,0.17672,"Normal"
11.073,8.345,0.66465,3.9961,0.0026892,0.046544,0.05767,0.18746,"Normal"
12.044,7.4374,0.61414,3.9979,0.0021917,0.040733,0.061214,0.16763,"Normal"
9.69,9.5482,0.63625,4.1521,0.0023301,0.053143,0.075295,0.17526,"Normal"
12.679,7.6055,0.56872,3.8683,0.0038854,0.053745,0.09443,0.15622,"Normal"
11.159,8.8381,0.67179,3.9705,0.0033743,0.059099,0.060608,0.17464,"Normal"
10.483,6.9817,0.59027,3.828,0.0028415,0.056889,0.083639,0.16638,"Normal"
14.929,9.3408,0.63742,4.1812,0.0027675,0.043765,0.066002,0.18154,"Normal"
11.334,7.7696,0.57992,3.9171,0.0025923,0.045363,0.067908,0.17566,"Normal"
13.728,8.3494,0.63557,4.096,0.0034779,0.052577,0.063195,0.17814,"Normal"
10.216,8.7844,0.61166,4.0079,0.0023715,0.051096,0.068007,0.1715,"Normal"
12.329,9.9017,0.60056,3.6723,0.0022191,0.032268,0.078431,0.16529,"Normal"
12.093,7.6168,0.60744,3.9505,0.0023659,0.051873,0.068422,0.16354,"Normal"
10.292,7.8328,0.59418,3.7917,0.0023152,0.05154,0.067603,0.16432,"Normal"
10.403,7.9018,0.53231,3.8042,0.0026487,0.054936,0.073346,0.15361,"Normal"
14.374,8.4566,0.59436,4.3329,0.0030169,0.043078,0.082026,0.18074,"Normal"
12.114,8.5015,0.58994,4.0237,0.0028311,0.047982,0.074144,0.18011,"Normal"
11.522,9.3153,0.59321,4.0009,0.0029887,0.039636,0.056332,0.17016,"Normal"
11.081,10.744,0.56434,3.7907,0.0031006,0.051277,0.072146,0.16139,"Normal"
11.738,10.036,0.63303,3.9942,0.0020647,0.047385,0.069501,0.16534,"Normal"
14.186,8.308,0.57819,4.1321,0.0029061,0.045682,0.091318,0.16908,"Normal"
14.266,8.4141,0.57201,3.8595,0.0025276,0.065573,0.078138,0.16896,"Normal"
12.458,6.8879,0.58732,3.6973,0.0034374,0.051764,0.072799,0.16393,"Normal"
13.996,9.4662,0.62672,4.0711,0.0024345,0.040817,0.061756,0.18276,"Normal"
11.887,11.673,0.53817,3.9401,0.0022443,0.02936,0.065396,0.15599,"Normal"
8.437,10.579,0.54362,4.0157,0.0029088,0.047541,0.074024,0.16586,"Normal"
12.659,9.5722,0.59618,4.0079,0.0030283,0.039117,0.071104,0.16678,"Normal"
10.662,7.977,0.61414,3.8886,0.0029479,0.063612,0.074522,0.16489,"Normal"
12.511,8.6566,0.60968,3.854,0.0035706,0.049854,0.065252,0.16481,"Normal"
11.554,10.481,0.54341,3.9285,0.00283,0.040179,0.074139,0.15976,"Normal"
12.307,10.802,0.59127,3.9327,0.0021632,0.049374,0.071942,0.17168,"Normal"
16.17,9.0353,0.62061,4.0221,0.0019095,0.052659,0.067872,0.17691,"Normal"
10.841,9.9732,0.53317,3.879,0.0030464,0.050478,0.068871,0.16208,"Normal"
8.7531,8.8654,0.57756,4.0711,0.0025966,0.050283,0.090259,0.17899,"Normal"
11.958,10.282,0.55299,4.0211,0.0024199,0.041375,0.069149,0.16543,"Normal"
12.467,9.3165,0.54748,3.8568,0.0022929,0.059004,0.072196,0.15404,"Normal"
15.206,11.233,0.62213,3.9368,0.0026561,0.061346,0.064286,0.16654,"Normal"
10.644,10.055,0.52988,4.1104,0.0026763,0.042082,0.07546,0.17118,"Normal"
13.427,12.742,0.50552,3.9122,0.0023307,0.064006,0.077709,0.16147,"Normal"
13.781,8.048,0.61033,4.0724,0.0025011,0.036173,0.076906,0.17504,"Normal"
9.1516,9.7417,0.55979,4.1356,0.0028336,0.044389,0.065431,0.17653,"Normal"
10.369,6.9629,0.5898,3.6557,0.0030959,0.041017,0.073178,0.15248,"Normal"
13.274,11.147,0.5336,3.8154,0.0030239,0.041734,0.088436,0.15068,"Normal"
13.04,7.8317,0.5578,3.8941,0.0022822,0.049144,0.080047,0.1674,"Normal"
15.586,10.948,0.56576,4.2394,0.0029698,0.046341,0.083815,0.16362,"Normal"
10.317,9.0037,0.54172,4.011,0.003174,0.050891,0.063911,0.17128,"Normal"
13.921,11.03,0.59384,4.1283,0.0028526,0.042567,0.072547,0.17287,"Normal"
12.531,8.7105,0.61829,4.0129,0.0028352,0.051348,0.072525,0.17159,"Normal"
9.9834,9.3446,0.62935,3.8786,0.0030485,0.063745,0.067218,0.16288,"Normal"
10.112,8.5277,0.53124,3.7374,0.0024475,0.062834,0.076812,0.15968,"Normal"
13.281,9.7103,0.61207,4.1342,0.0039454,0.059723,0.073448,0.18139,"Normal"
11.232,7.2143,0.64045,3.9755,0.0026401,0.066016,0.069698,0.17813,"Normal"
11.568,7.891,0.70347,4.1671,0.0027949,0.063988,0.071662,0.18224,"Normal"
12.433,7.3539,0.63137,3.9046,0.0037701,0.048189,0.075045,0.16932,"Normal"
11.953,10.36,0.59805,3.9246,0.0019694,0.04651,0.05936,0.16784,"Normal"
11.29,9.294,0.55188,3.8452,0.0034654,0.051981,0.084945,0.16115,"Normal"
11.843,9.8544,0.59258,4.0314,0.0022911,0.034493,0.061384,0.16911,"Normal"
11.579,8.64,0.53614,3.8102,0.0034256,0.061505,0.074882,0.1669,"Normal"
14.472,8.2128,0.61381,3.9806,0.0028751,0.03398,0.058645,0.1739,"Normal"
12.239,6.5845,0.56798,3.7807,0.0039405,0.031284,0.066362,0.15795,"Normal"
13.657,8.0199,0.57,3.8038,0.0029523,0.066405,0.084973,0.16592,"Normal"
12.045,9.6924,0.54542,3.889,0.0033029,0.037549,0.076639,0.15793,"Normal"
10.276,9.7037,0.53568,3.8858,0.0032903,0.052528,0.061923,0.16594,"Normal"
13.283,10.822,0.54542,4.1654,0.0036656,0.044079,0.069125,0.16992,"Normal"
11.122,9.0075,0.58906,4.011,0.0023533,0.070045,0.065744,0.1796,"Normal"
14.89,10.007,0.53885,3.8552,0.0025211,0.051533,0.08981,0.162,"Normal"
14.777,6.8537,0.60266,3.9853,0.0025234,0.043079,0.064901,0.17392,"Normal"
10.976,9.3302,0.58319,3.8498,0.0036754,0.06014,0.060393,0.16483,"Normal"
11.86,9.5142,0.63785,4.1726,0.0033692,0.045607,0.072901,0.16818,"Normal"
12.827,10.352,0.50016,3.9604,0.0030379,0.04534,0.093152,0.15788,"Normal"
11.181,7.8925,0.57746,3.8758,0.0029768,0.052372,0.070257,0.16773,"Normal"
15.07,9.0755,0.56944,3.8664,0.0030638,0.072275,0.083796,0.15794,"Normal"
14.18,7.3711,0.56706,3.8773,0.0028232,0.051102,0.066722,0.1634,"Normal"
13.981,9.7425,0.58406,3.7368,0.0023537,0.048787,0.067586,0.1666,"Normal"
13.934,10.828,0.58353,4.2793,0.0034466,0.048262,0.076941,0.16613,"Normal"
9.5254,12.494,0.65532,4.1101,0.0018584,0.042773,0.062532,0.17865,"Normal"
10.101,9.7593,0.60019,3.9735,0.0040469,0.060622,0.084063,0.16784,"Normal"
12.065,9.9159,0.53824,4.1134,0.0024013,0.030808,0.073362,0.16295,"Normal"
11.198,6.7128,0.63274,3.7524,0.0021745,0.03882,0.058423,0.17794,"Normal"
13.051,7.8685,0.61684,4.1467,0.0025484,0.051124,0.072949,0.17331,"Normal"
11.899,8.0337,0.60893,4.0329,0.0017567,0.033842,0.06218,0.17432,"Normal"
12.937,11.838,0.54135,3.8572,0.0028708,0.05116,0.068807,0.17116,"Normal"
12.35,8.1415,0.66995,3.9115,0.002052,0.050456,0.066271,0.1696,"Normal"
9.9984,10.726,0.54516,3.9299,0.0028235,0.055264,0.057331,0.16294,"Normal"
9.2983,9.8793,0.55791,3.6692,0.0026375,0.046447,0.079356,0.15399,"Normal"
13.013,9.6429,0.51192,4.2273,0.002339,0.048375,0.088755,0.16855,"Normal"
11.665,8.1867,0.57208,3.9545,0.0021126,0.051185,0.063196,0.16278,"Normal"
16.556,7.5909,0.52737,3.9824,0.0021839,0.060595,0.065569,0.16262,"Normal"
14.741,8.2576,0.54127,3.6902,0.0023108,0.03983,0.073764,0.15463,"Normal"
12.955,9.6336,0.56184,3.9921,0.002356,0.052064,0.07659,0.15657,"Normal"
14.125,9.2499,0.61103,4.3197,0.0028482,0.047496,0.087902,0.17072,"Normal"
10.704,8.8183,0.56439,4.114,0.0017893,0.037496,0.058434,0.18091,"Normal"
12.299,9.9927,0.56928,3.7893,0.0027641,0.057304,0.08267,0.15492,"Normal"
15.388,8.3904,0.55758,3.921,0.0020866,0.046776,0.079986,0.16811,"Normal"
11.655,8.9821,0.5683,3.7393,0.0025496,0.04496,0.067003,0.15688,"Normal"
15.325,8.8521,0.66206,3.9478,0.0029479,0.037598,0.075113,0.1677,"Normal"
13.254,9.5036,0.55903,3.7158,0.0030633,0.032619,0.073686,0.14895,"Normal"
16.147,7.5905,0.59001,4.2187,0.0043475,0.048478,0.07937,0.17108,"Normal"
12.065,8.1202,0.55976,3.7756,0.0024501,0.043511,0.089747,0.15286,"Normal"
12.342,7.2926,0.56791,3.8203,0.0020966,0.038525,0.063875,0.15986,"Normal"
12.476,7.842,0.56199,3.656,0.0031278,0.054948,0.065739,0.15727,"Normal"
11.073,9.2725,0.63301,3.9822,0.0024778,0.053339,0.067384,0.17487,"Normal"
11.826,10.092,0.56916,4.1941,0.0019826,0.052252,0.058875,0.16623,"Normal"
13.119,8.2442,0.62494,3.8921,0.0021435,0.060136,0.064961,0.18644,"Normal"
10.708,8.9235,0.60112,4.0309,0.0019233,0.039515,0.062355,0.17173,"Normal"
11.594,8.0533,0.62687,3.9417,0.0021094,0.042466,0.06585,0.17658,"Normal"
11.84,8.3759,0.58423,3.9288,0.0029329,0.049376,0.087213,0.16334,"Normal"
12.452,8.5794,0.57871,4.1681,0.0027163,0.030838,0.057207,0.17946,"Normal"
13.923,10.036,0.57056,4.0967,0.0038277,0.034784,0.061197,0.17116,"Normal"
11.216,8.7869,0.59722,4.1841,0.0020881,0.042447,0.076465,0.17628,"Normal"
11.483,10.876,0.51851,4.1387,0.0019892,0.039769,0.077015,0.1731,"Normal"
14.131,8.0542,0.53208,3.7658,0.0043511,0.041869,0.086982,0.15037,"Normal"
14.225,10.84,0.60541,4.3454,0.0029141,0.039939,0.074981,0.17154,"Normal"
9.7852,8.1019,0.52987,3.8773,0.0020697,0.03294,0.07143,0.16407,"Normal"
13.298,9.439,0.61662,4.3001,0.0031065,0.052657,0.094704,0.16998,"Normal"
11.945,9.4212,0.52118,4.1485,0.0030048,0.044367,0.061081,0.1686,"Normal"
15.39,10.593,0.53037,3.8796,0.0022249,0.060324,0.059913,0.15753,"Normal"
12.05,7.6076,0.59072,3.9356,0.0020831,0.046966,0.066176,0.17482,"Normal"
11.156,7.9939,0.66557,4.239,0.0022555,0.033229,0.072056,0.18367,"Normal"
12.9,9.4745,0.57031,4.0025,0.0027017,0.041988,0.086996,0.16903,"Normal"
11.442,9.4157,0.58108,4.0829,0.0021183,0.03671,0.087295,0.15948,"Normal"
10.464,8.7516,0.6043,4.0368,0.0017205,0.034122,0.064784,0.17026,"Normal"
12.728,10.455,0.61453,3.998,0.0027973,0.046352,0.069014,0.1669,"Normal"
15.005,9.1563,0.64191,4.2004,0.0033095,0.037577,0.077263,0.17487,"Normal"
11.609,8.0505,0.5858,3.9526,0.0025663,0.05914,0.070258,0.1649,"Normal"
10.446,7.7155,0.57975,3.8239,0.0023876,0.055376,0.087271,0.16863,"Normal"
11.002,7.378,0.73049,3.9865,0.002633,0.047877,0.057012,0.19054,"Normal"
12.119,9.492,0.63138,3.9894,0.0023942,0.058179,0.070314,0.17097,"Normal"
11.886,9.1235,0.67475,4.079,0.0030096,0.045294,0.075954,0.17574,"Normal"
10.972,9.2585,0.58931,3.9346,0.0024326,0.038466,0.059154,0.17151,"Normal"
10.925,8.846,0.6485,3.8826,0.0030656,0.051196,0.063896,0.17226,"Normal"
12.826,8.2622,0.55848,3.9538,0.0036488,0.03431,0.070133,0.16793,"Normal"
10.457,9.7063,0.58278,4.2323,0.0030941,0.050479,0.066326,0.17407,"Normal"
9.6743,7.1127,0.5646,3.6481,0.0024836,0.054152,0.080505,0.15992,"Normal"
12.952,8.8818,0.63021,4.0954,0.0024731,0.054976,0.062727,0.18357,"Normal"
10.659,9.4195,0.4915,3.9615,0.0020998,0.063533,0.066045,0.15377,"Normal"
13.033,8.63,0.55461,3.8596,0.0022864,0.045141,0.075233,0.16431,"Normal"
12.54,9.8406,0.56378,4.1911,0.0026303,0.042102,0.0795,0.16884,"Normal"
14.645,8.6151,0.61112,3.9552,0.0024612,0.042289,0.084933,0.17987,"Normal"
13.26,9.5224,0.51648,3.8668,0.0034813,0.045624,0.069775,0.16154,"Normal"
12.264,8.9221,0.54882,3.9241,0.0032268,0.053365,0.052744,0.16398,"Normal"
9.5471,9.0337,0.54098,4.0091,0.0028441,0.062057,0.076662,0.16292,"Normal"
11.678,8.5952,0.65521,4.0519,0.0023686,0.034351,0.078546,0.17321,"Normal"
14.683,8.0134,0.61619,3.963,0.0029753,0.061663,0.0701,0.16858,"Normal"
13.9,6.3057,0.64293,4.0441,0.002549,0.04608,0.072058,0.18601,"Normal"
12.504,7.1556,0.62551,3.7891,0.0027051,0.033743,0.055654,0.16781,"Normal"
14.064,8.6153,0.59288,4.0473,0.0020002,0.049654,0.069772,0.1686,"Normal"
11.707,10.215,0.59776,3.9535,0.0022714,0.042164,0.082056,0.16409,"Normal"
12.114,8.2756,0.61545,3.9828,0.0027515,0.05526,0.072142,0.17403,"Normal"
9.5832,10.227,0.65483,4.0861,0.0025541,0.036371,0.076173,0.17368,"Normal"
13.659,8.5311,0.5984,3.9779,0.003343,0.046976,0.056023,0.1779,"Normal"
11.737,9.0476,0.62774,3.9835,0.0018575,0.051627,0.06105,0.17146,"Normal"
12.05,7.7426,0.67872,4.0822,0.003518,0.041557,0.067513,0.17599,"Normal"
14.25,10.803,0.60845,4.0714,0.0019272,0.031115,0.06896,0.17061,"Normal"
10.017,8.8236,0.5948,3.7048,0.0025378,0.054444,0.070545,0.15727,"Normal"
9.2196,10.333,0.56386,4.1243,0.001907,0.047489,0.083785,0.16679,"Normal"
8.9664,7.461,0.60273,4.1889,0.0029303,0.039792,0.058319,0.17752,"Normal"
10.444,8.6764,0.53617,4.074,0.0024745,0.047945,0.070653,0.15824,"Normal"
14.11,7.7998,0.59185,3.8775,0.0028345,0.038454,0.054945,0.1743,"Normal"
11.961,10.155,0.56007,4.1019,0.0024309,0.064186,0.060179,0.16835,"Normal"
9.6234,8.6278,0.59563,3.8951,0.0033101,0.041152,0.060832,0.15981,"Normal"
15.835,10.306,0.52999,4.2675,0.002907,0.04773,0.080189,0.17103,"Normal"
12.815,8.1942,0.59198,3.9501,0.0031543,0.044934,0.072547,0.16951,"Normal"
10.765,9.8098,0.5801,4.011,0.0022146,0.049982,0.078866,0.16859,"Normal"
11.099,7.3,0.52742,3.8488,0.0033253,0.043879,0.066327,0.16613,"Normal"
12.606,10.02,0.57933,3.88,0.0026671,0.053545,0.083746,0.15763,"Normal"
15.235,10.257,0.60371,4.0407,0.0028592,0.053671,0.078212,0.16601,"Normal"
12.912,8.8279,0.65942,4.0277,0.0027934,0.060718,0.073947,0.17032,"Normal"
12.396,8.7793,0.63562,3.8888,0.0033797,0.041838,0.080563,0.16797,"Normal"
11.393,9.2125,0.60417,3.8317,0.0030998,0.045955,0.066648,0.16774,"Normal"
11.907,9.0946,0.59851,3.6992,0.0023695,0.051937,0.059183,0.16226,"Normal"
11.154,7.9568,0.58919,3.7825,0.002852,0.068034,0.087842,0.15692,"Normal"
13.436,9.0444,0.55801,3.9503,0.0033849,0.05475,0.064023,0.16186,"Normal"
12.7,9.5715,0.61598,3.8726,0.0024761,0.044689,0.078508,0.15531,"Normal"
13.749,13.211,0.62666,4.0182,0.0024594,0.049886,0.059302,0.16775,"Normal"
11.284,8.1068,0.64596,3.9031,0.0024834,0.038919,0.064768,0.17211,"Normal"
7.6379,8.6499,0.60084,3.7685,0.0025833,0.045498,0.056053,0.17083,"Normal"
15.259,9.9166,0.62114,3.9857,0.0032018,0.032103,0.064619,0.17148,"Normal"
10.649,9.7858,0.52943,3.6803,0.0026721,0.040551,0.060898,0.16302,"Normal"
11.711,8.258,0.61974,3.8633,0.0026993,0.040032,0.080375,0.17036,"Normal"
14.53,9.0332,0.51174,3.8906,0.0031741,0.044997,0.06648,0.17263,"Normal"
11.308,6.9196,0.56642,4.0984,0.0027698,0.053634,0.081958,0.16776,"Normal"
13.605,8.9651,0.51577,4.0985,0.0020702,0.040038,0.064167,0.16922,"Normal"
11.561,7.7468,0.58303,4.0878,0.0033792,0.051462,0.052954,0.17425,"Normal"
10.26,8.8907,0.5164,3.6021,0.0045344,0.051115,0.06785,0.15401,"Normal"
11.251,7.6066,0.56421,3.8582,0.002454,0.051348,0.069283,0.16905,"Normal"
12.559,12.183,0.55166,4.0716,0.0018927,0.044371,0.069031,0.15421,"Normal"
12.001,6.9716,0.61163,3.9815,0.002335,0.062655,0.080509,0.16955,"Normal"
13.744,8.2947,0.64341,3.9614,0.0025829,0.054029,0.067078,0.16289,"Normal"
12.355,7.2226,0.54176,3.7725,0.0022848,0.047452,0.067172,0.15669,"Normal"
14.144,9.9021,0.5932,3.6286,0.002423,0.051589,0.085187,0.14523,"Normal"
10.953,7.5025,0.58594,3.7649,0.002366,0.059066,0.071153,0.16963,"Normal"
9.9899,10.528,0.56513,3.9768,0.0028394,0.039881,0.070593,0.16064,"Normal"
12.945,8.1436,0.55885,4.0372,0.0031361,0.045791,0.068792,0.17128,"Normal"
12.451,8.9588,0.62679,3.9509,0.0019902,0.042185,0.060892,0.16425,"Normal"
13.012,6.9821,0.61639,3.6199,0.0034243,0.055225,0.072212,0.15737,"Normal"
14.914,10.061,0.60228,3.9472,0.002333,0.045833,0.07682,0.17505,"Normal"
11.446,8.8313,0.57974,4.0464,0.0035069,0.053245,0.071836,0.16571,"Normal"
13.661,9.6037,0.5633,4.0324,0.0025738,0.056425,0.078748,0.16191,"Normal"
10.278,7.5547,0.57144,3.9073,0.0024176,0.034484,0.058905,0.17468,"Normal"
11.378,9.6946,0.65997,3.9936,0.0025148,0.046511,0.07045,0.17605,"Normal"
12.679,9.1039,0.54421,3.8383,0.0036038,0.047529,0.067795,0.16796,"Normal"
12.862,9.2401,0.54493,3.8186,0.0033447,0.042605,0.066787,0.1624,"Normal"
11.341,8.8214,0.54754,3.7895,0.0034702,0.065446,0.07829,0.16274,"Normal"
14.415,10.803,0.566,4.0419,0.0028748,0.039978,0.067676,0.1615,"Normal"
10.805,9.545,0.61271,3.8913,0.0018323,0.054442,0.071072,0.17839,"Normal"
10.966,8.6901,0.58445,4.1512,0.002946,0.039275,0.096891,0.17329,"Normal"
13.825,8.2497,0.58357,4.1683,0.0022988,0.054256,0.071886,0.17453,"Normal"
10.716,8.0059,0.58054,3.9637,0.0028326,0.05015,0.074386,0.16488,"Normal"
14.723,12.304,0.57,4.0997,0.0028437,0.041653,0.08028,0.15874,"Normal"
11.923,9.8742,0.56189,4.3156,0.0026113,0.042133,0.059929,0.17007,"Normal"
11.672,10.736,0.60295,3.9686,0.0021626,0.07115,0.078591,0.16939,"Normal"
13.918,8.3541,0.61436,4.0747,0.0030936,0.050567,0.05989,0.17818,"Normal"
9.5807,8.654,0.55022,4.1533,0.0026929,0.051086,0.065011,0.16708,"Normal"
12.758,7.5562,0.55428,3.8628,0.0029592,0.065549,0.081031,0.15927,"Normal"
10.492,7.6731,0.63454,3.8088,0.0023276,0.043977,0.065929,0.16121,"Normal"
13.002,7.5506,0.60784,3.829,0.0022106,0.038128,0.063502,0.17985,"Normal"
14.961,9.7567,0.65662,3.9011,0.0023055,0.051199,0.075612,0.1709,"Normal"
12.741,8.5604,0.66131,4.015,0.00245,0.043377,0.067465,0.17445,"Normal"
10.473,10.636,0.6217,3.9375,0.0024424,0.050032,0.081381,0.17245,"Normal"
13.596,7.8592,0.61216,3.8531,0.003831,0.046963,0.073031,0.16983,"Normal"
9.2323,7.0516,0.59344,3.7502,0.0033993,0.043059,0.059116,0.16421,"Normal"
13.876,8.5539,0.53337,3.9247,0.0016591,0.056617,0.071158,0.16019,"Normal"
12.767,9.9675,0.63224,4.0057,0.0022823,0.038838,0.06075,0.16876,"Normal"
12.33,7.5847,0.57414,4.0337,0.0024652,0.039614,0.072028,0.17673,"Normal"
12.817,10.332,0.56246,4.0112,0.0034226,0.055217,0.077116,0.16748,"Normal"
11.256,6.3293,0.53761,3.7462,0.0022901,0.049856,0.06978,0.15257,"Normal"
12.931,8.9555,0.58243,3.8876,0.004045,0.048675,0.069458,0.16574,"Normal"
12.694,8.9264,0.56887,3.8485,0.0014003,0.044785,0.069606,0.16035,"Normal"
10.83,10.607,0.54348,4.0922,0.0027666,0.033761,0.057162,0.1642,"Normal"
13.563,8.8566,0.51022,3.8382,0.0031222,0.041559,0.08207,0.16202,"Normal"
15.758,10.877,0.53808,4.0583,0.0014917,0.025281,0.075727,0.17134,"Normal"
11.972,8.7436,0.52921,3.7728,0.0024378,0.041864,0.075661,0.16044,"Normal"
12.309,8.9412,0.60538,3.9659,0.0023414,0.0386,0.072469,0.17489,"Normal"
11.357,6.5508,0.63027,4.0533,0.0017184,0.04765,0.068761,0.16791,"Normal"
10.711,9.7403,0.64348,3.8882,0.0031954,0.056664,0.079672,0.17416,"Normal"
12.89,7.9494,0.61801,3.8546,0.0028023,0.05357,0.065884,0.16568,"Normal"
12.241,9.4516,0.64038,3.8958,0.0025199,0.031611,0.064636,0.17261,"Normal"
12.922,9.148,0.56482,3.8273,0.003447,0.062117,0.066576,0.16685,"Normal"
15.409,9.3699,0.60655,4.1633,0.0037537,0.04427,0.067034,0.17111,"Normal"
10.357,8.3655,0.63171,3.8514,0.0032631,0.04266,0.061514,0.15968,"Normal"
15.698,9.5121,0.62838,3.7605,0.0023163,0.0581,0.072766,0.16197,"Normal"
12.657,9.782,0.60986,4.0655,0.0036498,0.043085,0.056113,0.17285,"Normal"
10.438,8.764,0.61087,3.7252,0.0030275,0.04391,0.077733,0.1453,"Normal"
12.679,10.589,0.57735,4.0582,0.0016113,0.034404,0.079463,0.15372,"Normal"
